id,year,male,mono_index,sampyearsum,sociality,inno_count,domain_index,domain,age,logsampeff,MainGroup,group,rank_class,inno_count_ND,sociality.s,logage,logage.c,group_index,year_index,rankhi,rankmid,ranklo,innobinom,groupsize.c,innovator,innovatoryear
HK,2010,1,92,85,83.1,0,1,foraging,2,4.442651256,FF,FF,low,0,1.435368257,0.693147181,-1.10704609,3,4,0,0,1,0,-3.180667434,1,1
HK,2010,1,92,85,83.1,0,2,investigative,2,4.442651256,FF,FF,low,0,1.435368257,0.693147181,-1.10704609,3,4,0,0,1,0,-3.180667434,1,1
HK,2010,1,92,85,83.1,0,4,social,2,4.442651256,FF,FF,low,0,1.435368257,0.693147181,-1.10704609,3,4,0,0,1,0,-3.180667434,1,1
HK,2010,1,92,85,83.1,0,3,self-directed,2,4.442651256,FF,FF,low,0,1.435368257,0.693147181,-1.10704609,3,4,0,0,1,0,-3.180667434,1,1
HK,2011,1,92,434,67.9,0,1,foraging,3,6.073044534,FF,FF,low,1,0.623760055,1.098612289,-0.701580981,3,5,0,0,1,0,-2.180667434,1,1
HK,2011,1,92,434,67.9,0,4,social,3,6.073044534,FF,FF,low,1,0.623760055,1.098612289,-0.701580981,3,5,0,0,1,0,-2.180667434,1,1
HK,2011,1,92,434,67.9,1,2,investigative,3,6.073044534,FF,FF,low,1,0.623760055,1.098612289,-0.701580981,3,5,0,0,1,1,-2.180667434,1,1
HK,2011,1,92,434,67.9,0,3,self-directed,3,6.073044534,FF,FF,low,1,0.623760055,1.098612289,-0.701580981,3,5,0,0,1,0,-2.180667434,1,1
HL,2010,0,93,201,96.4,0,2,investigative,1,5.303304908,RR,RR,low,0,2.145525434,0,-1.80019327,9,4,0,0,1,0,10.81933257,0,0
HL,2010,0,93,201,96.4,0,3,self-directed,1,5.303304908,RR,RR,low,0,2.145525434,0,-1.80019327,9,4,0,0,1,0,10.81933257,0,0
HL,2010,0,93,201,96.4,0,4,social,1,5.303304908,RR,RR,low,0,2.145525434,0,-1.80019327,9,4,0,0,1,0,10.81933257,0,0
HL,2010,0,93,201,96.4,0,1,foraging,1,5.303304908,RR,RR,low,0,2.145525434,0,-1.80019327,9,4,0,0,1,0,10.81933257,0,0
HL,2011,0,93,224,70.3,0,1,foraging,2,5.411646052,RR,RR,low,0,0.751908719,0.693147181,-1.10704609,9,5,0,0,1,0,2.819332566,0,0
HL,2011,0,93,224,70.3,0,3,self-directed,2,5.411646052,RR,RR,low,0,0.751908719,0.693147181,-1.10704609,9,5,0,0,1,0,2.819332566,0,0
HL,2011,0,93,224,70.3,0,4,social,2,5.411646052,RR,RR,low,0,0.751908719,0.693147181,-1.10704609,9,5,0,0,1,0,2.819332566,0,0
HL,2011,0,93,224,70.3,0,2,investigative,2,5.411646052,RR,RR,low,0,0.751908719,0.693147181,-1.10704609,9,5,0,0,1,0,2.819332566,0,0
HN,2010,0,94,25,95.8,0,4,social,1,3.218875825,MK,MK,low,0,2.113488268,0,-1.80019327,6,4,0,0,1,0,-7.180667434,1,1
HN,2010,0,94,25,95.8,0,2,investigative,1,3.218875825,MK,MK,low,0,2.113488268,0,-1.80019327,6,4,0,0,1,0,-7.180667434,1,1
HN,2010,0,94,25,95.8,0,1,foraging,1,3.218875825,MK,MK,low,0,2.113488268,0,-1.80019327,6,4,0,0,1,0,-7.180667434,1,1
HN,2010,0,94,25,95.8,0,3,self-directed,1,3.218875825,MK,MK,low,0,2.113488268,0,-1.80019327,6,4,0,0,1,0,-7.180667434,1,1
HN,2011,0,94,320,71.4,0,1,foraging,2,5.768320996,MK,MK,low,1,0.810643523,0.693147181,-1.10704609,6,5,0,0,1,0,-2.180667434,1,1
HN,2011,0,94,320,71.4,0,3,self-directed,2,5.768320996,MK,MK,low,1,0.810643523,0.693147181,-1.10704609,6,5,0,0,1,0,-2.180667434,1,1
HN,2011,0,94,320,71.4,0,2,investigative,2,5.768320996,MK,MK,low,1,0.810643523,0.693147181,-1.10704609,6,5,0,0,1,0,-2.180667434,1,1
HN,2011,0,94,320,71.4,1,4,social,2,5.768320996,MK,MK,low,1,0.810643523,0.693147181,-1.10704609,6,5,0,0,1,1,-2.180667434,1,1
HO,2007,1,95,340,48.9,0,3,self-directed,12,5.828945618,MK,MK,high,0,-0.390750197,2.48490665,0.68471338,6,1,1,0,0,0,-2.180667434,0,0
HO,2007,1,95,340,48.9,0,2,investigative,12,5.828945618,MK,MK,high,0,-0.390750197,2.48490665,0.68471338,6,1,1,0,0,0,-2.180667434,0,0
HO,2007,1,95,340,48.9,0,1,foraging,12,5.828945618,MK,MK,high,0,-0.390750197,2.48490665,0.68471338,6,1,1,0,0,0,-2.180667434,0,0
HO,2007,1,95,340,48.9,0,4,social,12,5.828945618,MK,MK,high,0,-0.390750197,2.48490665,0.68471338,6,1,1,0,0,0,-2.180667434,0,0
HV,2011,1,96,51,100,0,4,social,1,3.931825633,CU,CU,low,0,2.337748429,0,-1.80019327,2,5,0,0,1,0,-13.18066743,0,0
HV,2011,1,96,51,100,0,1,foraging,1,3.931825633,CU,CU,low,0,2.337748429,0,-1.80019327,2,5,0,0,1,0,-13.18066743,0,0
HV,2011,1,96,51,100,0,3,self-directed,1,3.931825633,CU,CU,low,0,2.337748429,0,-1.80019327,2,5,0,0,1,0,-13.18066743,0,0
HV,2011,1,96,51,100,0,2,investigative,1,3.931825633,CU,CU,low,0,2.337748429,0,-1.80019327,2,5,0,0,1,0,-13.18066743,0,0
IE,2011,0,97,398,88.6,0,4,social,1,5.986452005,FL,FL,low,0,1.729042278,0,-1.80019327,4,5,0,0,1,0,-6.180667434,0,0
IE,2011,0,97,398,88.6,0,3,self-directed,1,5.986452005,FL,FL,low,0,1.729042278,0,-1.80019327,4,5,0,0,1,0,-6.180667434,0,0
IE,2011,0,97,398,88.6,0,1,foraging,1,5.986452005,FL,FL,low,0,1.729042278,0,-1.80019327,4,5,0,0,1,0,-6.180667434,0,0
IE,2011,0,97,398,88.6,0,2,investigative,1,5.986452005,FL,FL,low,0,1.729042278,0,-1.80019327,4,5,0,0,1,0,-6.180667434,0,0
IK,2011,1,98,68,100,0,3,self-directed,1,4.219507705,SP,SP,low,0,2.337748429,0,-1.80019327,10,5,0,0,1,0,4.819332566,0,0
IK,2011,1,98,68,100,0,4,social,1,4.219507705,SP,SP,low,0,2.337748429,0,-1.80019327,10,5,0,0,1,0,4.819332566,0,0
IK,2011,1,98,68,100,0,2,investigative,1,4.219507705,SP,SP,low,0,2.337748429,0,-1.80019327,10,5,0,0,1,0,4.819332566,0,0
IK,2011,1,98,68,100,0,1,foraging,1,4.219507705,SP,SP,low,0,2.337748429,0,-1.80019327,10,5,0,0,1,0,4.819332566,0,0
